,index,Price,Beds,Baths,Address,Postal_Code,City,Latitude,Longitude,Cluster
1492,2004,1119000,2,2,77 Harbour Sq 1312,M5J 2S2,Toronto,43.623,-79.3936,2
1493,2005,649900,3,2,117 Gerrard St 209,L8L 4J5,Hamilton,43.2783,-79.8344,1
1494,2006,699900,2,2,5 Soudan Ave #710,M4S 2N3,Toronto,43.702,-79.3853,2
1495,2007,829900,2,1,10 York St 2204,M5J 0E1,Toronto,43.623,-79.3936,2
1496,2008,599900,1,1,980 Yonge St 703,M4Y 2H2,Toronto,43.6656,-79.383,2
1497,2009,2047990,3,2,6 Jackes Ave 306,M4T 1X3,Toronto,43.6899,-79.3853,2
1498,2010,1199000,7,3,363 Sentinel Rd,M3J 1T9,North York ,43.7694,-79.4921,1
1499,2011,1199000,4,3,1078 Lansdowne Ave,M6H 1V4,Toronto,43.6655,-79.4378,2
1500,2012,5350000,6,8,320 Dalewood Dr,L6J 4M6,Oakville,43.4757,-79.6591,0
1501,2013,1999990,4,4,35 Yarmouth St,N1H 4G2,Guelph,43.5588,-80.3004,3
1502,2014,3980000,8,6,286 Fern Ave,L4C 7A7,Richmond Hill ,43.8669,-79.4414,0
1503,2016,4280000,4,4,761 Bay St 4001,M5G 2J9,Toronto,43.6564,-79.386,0
1504,2017,750000,1,1,30 Ordnance St 1612,M6K 3P8,Toronto,43.6383,-79.4301,2
1505,2019,399900,3,1,19 Clearview Dr,L8G 4H8,Hamilton,43.2164,-79.7423,1
1506,2020,349900,2,1,47 Sixth Ave,N3S 2R4,Brant,43.1394,-80.2357,3
1507,2021,599000,5,3,5001 Huron St,L2E 4B8,Niagara Falls ,43.0537,-79.1018,1
1508,2022,799000,3,4,5110 Fairview St 34,L7L 4J8,Burlington,43.3799,-79.7668,3
1509,2024,2599900,5,5,7169 Upton Cres,L5N 7K8,Mississauga,43.5924,-79.7611,1
1510,2025,629900,4,2,244 Poplar Ave,P7B 1Z7,Thunder Bay ,48.9475,-89.4063,2
1511,2028,1498000,3,1,230 Lawrence Ave,L4C 8T3,Richmond Hill ,43.8669,-79.4414,2
1512,2029,729000,2,2,55 Duke St 2502,P7A 8C7,Thunder Bay ,48.4601,-89.2035,2
1513,2030,539900,2,1,5879 Bathurst St 207,M2R 1Y8,Willowdale,43.7786,-79.445,2
1514,2031,899000,3,2,5444 Yonge St 1003,M2N 5R6,Willowdale,43.7673,-79.4111,2
1515,2032,766000,3,3,12 St Ola Rd,K0L 1W0,Peterborough County,44.7767,-77.9687,2
1516,2033,799000,6,3,30 Larchwood Dr,L2T 2M9,St. Catharines ,43.1313,-79.2317,0
1517,2035,488800,5,2,314 Dalhousie St,K9J 3N9,Peterborough,44.3104,-78.2396,1
1518,2037,2400982,3,1,1562 Hooton Dr,K9J 0G5,Peterborough,44.3104,-78.2396,2
1519,2038,1185000,3,2,564 Aberdeen Ave,L8P 4L6,Hamilton,43.2514,-79.8925,1
1520,2041,2099999,7,3,613 Woodland Ave,L7R 1J2,Burlington,43.375,-79.8434,3
1521,2042,2349000,8,7,79 Crystalhill Dr,L6P 2X4,Brampton,43.7942,-79.7021,3
1522,2043,1299000,5,4,471 Silverstone Dr,M9V 3L5,Etobicoke,43.7432,-79.5876,3
1523,2044,2350000,4,4,3202 Post Rd,M2L 1E4,North York ,43.7547,-79.3764,1
1524,2045,980000,4,4,391 Kipling Ave,M8V 2E8,Toronto,43.6075,-79.5013,0
1525,2046,1845000,6,4,50 Hillside Dr,L6S 4C4,Brampton,43.7379,-79.726,3
1526,2047,979000,4,3,7245 Lancaster Ave,L4T 1X3,Mississauga,43.7139,-79.6434,1
1527,2048,699900,3,3,45 Heritage Crt,L4N 9S9,Barrie,44.3572,-79.6929,3
1528,2050,2895000,5,3,66 Maple St,N1G 1B3,Guelph,43.5184,-80.2257,3
1529,2052,2680000,6,5,71 Sutcliffe Cres,L3R 7R6,Markham,43.8479,-79.3288,1
1530,2053,999000,4,3,1165 Glen Kerr Dr,L0L 1R0,Lake Simcoe ,44.4548,-79.7352,1
1531,2055,988888,12,5,83 High St,L0E 1R0,Lake Simcoe ,44.3199,-79.2778,0
1532,2056,1580000,5,2,296 Sussex Ave,L4C 2H4,Richmond Hill ,43.8669,-79.4414,2
1533,2057,4500000,5,1,6025 Latimer Rd,L0E 1R0,Lake Simcoe ,44.3199,-79.2778,1
1534,2058,899991,3,3,485 Rossland Rd,L1Z 0T4,Ajax,43.8773,-79.0055,3
1535,2060,949900,3,1,20 Sandown Ave,M1N 1T0,Scarborough,43.6952,-79.2646,2
1536,2061,2495000,4,5,63 Jones Ave,M4M 1L4,Toronto,43.6561,-79.3406,0
1537,2062,1588000,7,4,33 Rutledge Ave,M1K 2R4,Scarborough,43.7298,-79.2639,0
1538,2063,1198000,5,2,26 Frances Cres,M1S 2E2,Scarborough,43.7946,-79.2644,2
1539,2064,4250000,7,5,5104 Tom Thomson Crt,L1Y 1A4,Pickering,43.9555,-79.1194,0
1540,2065,899000,4,2,1259 Ilona Park Rd,L1W 1W7,Pickering,43.8197,-79.0803,2
1541,2066,3700000,5,4,22 Lytton Blvd,M4P 2J5,Toronto,43.7135,-79.3887,0
1542,2067,541900,1,1,128 King St 1408,L2R 7K2,St. Catharines ,43.1419,-79.2966,2
1543,2069,390000,2,1,3 Marine Parade Dr 1906,M8V 1A2,Toronto,43.6075,-79.5013,2
1544,2070,529900,2,1,9 Michael Power Pl 703,M9A 5G1,Etobicoke,43.6662,-79.5282,3
1545,2071,549000,3,2,18 Balmoral Dr,N3R 5E3,Brant,43.1692,-80.2684,3
1546,2072,265000,2,1,4645 Jane St 339,M3N 2S6,North York ,43.7568,-79.521,1
1547,2073,989000,2,3,125 Long Branch Ave 31,M8W 0A3,Etobicoke,43.6021,-79.5402,3
1548,2074,455000,4,4,252 Penetanguishene Rd 10,L4M 7B6,Barrie,44.4001,-79.6663,3
1549,2075,375000,2,1,1047 Mississaga St 306,L6L 6A4,Oakville,43.4032,-79.7186,1
1550,2079,781880,2,2,3220 Sheppard Ave 208,M2N 0G2,Willowdale,43.7673,-79.4111,2
1551,2080,1690000,3,2,100 Harbour St 6910,M5J 0B5,Toronto,43.623,-79.3936,2
1552,2081,3595000,3,3,88 Davenport Rd 501,M5R 1H4,Toronto,43.6736,-79.4035,2
1553,2082,2188000,2,3,180 University Ave 2909,M5H 2X7,Toronto,43.6496,-79.3833,2
1554,2083,649000,2,2,97 Lawton Blvd 202,M4T 2S9,Toronto,43.6899,-79.3853,2
1555,2084,1429000,2,2,55 Harbour Sq 1913,M5J 2R0,Toronto,43.623,-79.3936,2
1556,2085,649500,3,3,1 Duplex Ave 105,M2N 7H2,Willowdale,43.7673,-79.4111,2
1557,2086,649999,3,3,45 Curtis St,N5R 3P1,St. Thomas ,42.7597,-81.1762,2
1558,2089,1099949,5,3,11 Blossom Rdge,N5P 3S7,St. Thomas ,42.7779,-81.1769,0
1559,2091,949900,3,2,9 Crestcombe Rd,L2S 3S9,St. Catharines ,43.1447,-79.2634,2
1560,2092,1300000,3,3,33 Edinborough Crt,M6N,York,43.6748,-79.4839,2
1561,2093,1099000,4,4,74 Royal Palm Dr,L6Z 1Y6,Brampton,43.7328,-79.7953,3
1562,2094,1588000,4,2,1467 Kenmuir Ave,L5G 2G6,Mississauga,43.5647,-79.5852,1
1563,2096,2788888,4,3,2033 Lakeshore Rd,N7W 1B6,Sarnia,42.9644,-82.3259,2
1564,2101,999900,4,3,170 Tango Cres,L3X 3G6,Newmarket,44.0433,-79.4912,1
1565,2103,699900,6,2,185 Frederick St,M5A 4M5,Toronto,43.6555,-79.3626,2
1566,2104,799900,4,2,108 Porchester Dr,M1J 2H1,Scarborough,43.7464,-79.2323,2
1567,2105,899000,3,2,875 Finley Ave,L1S 4X1,Ajax,43.8404,-79.0251,3
1568,2107,2395000,4,4,23 Woodfield Rd,M4L 1E2,Toronto,43.6693,-79.3155,0
1569,2108,359900,1,1,308 Lester St #514,N2L 3W6,Waterloo,43.4715,-80.5454,2
1570,2109,1100000,3,4,60 Arkell Rd 95,N1L 0M5,Guelph,43.516,-80.19,3
1571,2110,649900,1,1,39 Annie Craig Dr #407,M8V 1A2,Toronto,43.6075,-79.5013,2
1572,2113,875000,4,3,250 Sunny Meadow Blvd 260,L6R 3C3,Brampton,43.7592,-79.7605,3
1573,2114,599000,2,2,50 Absolute Ave 1001,L4Z 0A3,Mississauga,43.6192,-79.6538,1
1574,2115,750000,2,1,1183 Dufferin St 108,M6H 4B5,Toronto,43.6655,-79.4378,2
1575,2117,899999,4,2,80 Absolute Ave 3403,L4Z 0A3,Mississauga,43.6192,-79.6538,1
1576,2118,700000,3,2,670 Gibney Cres,L3X 1V5,Newmarket,44.0433,-79.4912,1
1577,2119,469900,2,1,3520 Danforth Ave 512,M1L 1E3,Scarborough,43.7122,-79.2843,2
1578,2120,799999,3,2,30 Meadowglen Pl 1007,M1H 3B7,Scarborough,43.7686,-79.2389,2
1579,2121,649000,5,5,8 Crescent Town Rd 105,M4C 5M9,East York ,43.6913,-79.3116,3
1580,2122,849000,2,2,34 Tubman Ave 1104,M5A 3H6,Toronto,43.6555,-79.3626,2
1581,2123,999900,2,2,70 Distillery Lane 1902,M5A 3C4,Toronto,43.6555,-79.3626,2
1582,2124,787888,2,2,38 Forest Manor Rd 217,M2J 1M4,North York ,43.7801,-79.3479,1
1583,2125,1999000,2,3,18 William Carson Cres 510,M2P 2E3,North York ,43.75,-79.3978,1
1584,2126,735888,2,1,115 Blue Jays Way 717,M5V 1J6,Toronto,43.6404,-79.3995,2
1585,2127,828000,2,1,188 Cumberland St 2108,P7A 0A4,Thunder Bay ,48.4601,-89.2035,2
1586,2128,799900,2,2,2 Clairtrell Rd 1106,M2N 3H5,Willowdale,43.7673,-79.4111,2
1587,2129,1400000,3,2,11 Wellesley St 1705,L8R 2Y6,Hamilton,43.2726,-79.8792,1
1588,2130,868000,2,1,171 East Liberty St 2207,M6K 3P8,Toronto,43.6383,-79.4301,2
1589,2131,679000,2,1,155 Dalhousie St 736,M5B 2P7,Toronto,43.6572,-79.3783,2
1590,2132,379000,2,1,88 Maple St,L2R 4N3,St. Catharines ,43.1419,-79.2966,2
1591,2133,4799000,6,6,171 Millwood Pkwy,L4H 0X1,Woodbridge,43.8432,-79.5644,0
1592,2134,1799000,5,2,73 Brinloor Blvd,M1M 3B1,Scarborough,43.7247,-79.2312,2
1593,2135,1588000,4,3,47 Craigmore Cres,M2N 3B1,Willowdale,43.7673,-79.4111,2
1594,2136,799900,8,4,60 Holton Ave,L8M 1K2,Hamilton,43.2441,-79.8359,1
1595,2137,1100000,3,1,1736 Gore Rd,N3C 4V4,Cambridge,43.4389,-80.2649,3
1596,2138,1999900,4,2,1240 Baldwin Dr,L6H 7T5,Oakville,43.4881,-79.7098,1
1597,2139,1700000,6,5,35 Colleyville St,L6Z 0B1,Brampton,43.7328,-79.7953,3
1598,2140,1299000,4,4,58 Mosley Cres,L6Y 5P3,Brampton,43.6249,-79.7876,3
1599,2142,2099000,5,3,5 Fairleigh Cres,M6C 2E5,York,43.6915,-79.4307,2
1600,2144,949900,2,2,251 Manitoba St 129,M8Y 4H5,Etobicoke,43.6325,-79.4939,3
1601,2146,719900,2,1,4011 Brickstone Mews 4011,L5B 3R2,Mississauga,43.5771,-79.6306,1
1602,2147,699000,2,1,251 Manitoba St 1706,M8Y 4H5,Etobicoke,43.6325,-79.4939,3
1603,2149,799000,2,2,7 Carlton St 512,M5B 1L2,Toronto,43.6572,-79.3783,2
1604,2150,714900,2,2,150 East Liberty St 1813,M6K 3P8,Toronto,43.6383,-79.4301,2
1605,2151,699600,1,1,197 Yonge St 3603,M5C 3G7,Toronto,43.6513,-79.3756,2
1606,2152,489900,3,1,4744 Park St,L2E 4B9,Niagara Falls ,43.0537,-79.1018,1
1607,2154,990000,5,3,74 Mcdougall Rd,N2L 1W5,Waterloo,43.4715,-80.5454,2
1608,2158,1825000,6,3,6 Garnet Ave,M6G 1T3,Toronto,43.6683,-79.4205,0
1609,2159,899900,3,2,19 Terry Dr,M6N,York,43.6748,-79.4839,2
1610,2160,1699000,2,3,103 Brant St 9,L8L 5W8,Hamilton,43.2783,-79.8344,1
1611,2161,2598000,7,4,520 Durie St,M6S,Toronto,43.6512,-79.4828,0
1612,2162,2500000,5,5,29 Adamsville Rd,L6X 0W5,Brampton,43.6665,-79.8054,3
1613,2163,699000,3,2,10 Sandcliff Rd,M6N,York,43.6748,-79.4839,2
1614,2164,4250000,3,1,9461 Creditview Rd,L6X 0H7,Brampton,43.6665,-79.8054,3
1615,2165,2399000,8,6,54 John Carroll Dr,L6P 0A2,Brampton,43.7942,-79.7021,3
1616,2166,1250000,4,3,6692 Highway 93,L0K 2E0,Lake Simcoe ,44.6233,-79.1235,1
1617,2168,1369990,4,4,16 Parisian Cres,L4N 0G0,Barrie,44.3572,-79.6929,3
1618,2169,779000,3,4,77 Girdwood Dr,L4N 9G4,Barrie,44.3572,-79.6929,3
1619,2174,2288000,7,5,51 Ampezzo Ave,L4H 3J8,Woodbridge,43.8432,-79.5644,0
1620,2175,4588800,4,6,16 Flatbush Ave,L4L 8J5,Woodbridge,43.8064,-79.5995,0
1621,2176,5280000,8,5,11 Second St,M5J 1Z4,Toronto,43.623,-79.3936,0
1622,2177,1538000,3,4,298 Aylesworth Ave,M1K 1A1,Scarborough,43.7298,-79.2639,0
1623,2178,2680000,4,3,6 Leafield Dr,M2J 4A7,North York ,43.7801,-79.3479,1
1624,2180,4998000,5,6,7 Tobruk Cres,M2N 2B3,Willowdale,43.7673,-79.4111,0
1625,2181,2599900,8,4,586 Huron St,M5R 2R6,Toronto,43.6736,-79.4035,0
1626,2182,3200000,4,5,185 Eglinton Ave,M9R 3V7,Etobicoke,43.6898,-79.5582,3
1627,2183,915000,2,2,36 Park Lawn Rd 1010,M8V 4C5,Toronto,43.6075,-79.5013,2
1628,2184,1895000,3,3,1900 The Collegeway 206,L5L 3R4,Mississauga,43.5373,-79.6903,1
1629,2185,549000,1,1,59 Annie Craig Dr 1808,M8V 1A2,Toronto,43.6075,-79.5013,2
1630,2186,729900,1,2,70 Annie Craig Dr 2803,M8V 1A2,Toronto,43.6075,-79.5013,2
1631,2187,789900,3,2,290 Woodside Dr 17,L6L 1X6,Oakville,43.4032,-79.7186,1
1632,2188,599900,2,1,812 Lansdowne Ave 902,M6H 3Z6,Toronto,43.6655,-79.4378,2
1633,2189,618000,2,2,54 Koda St 212,L4N 8G1,Barrie,44.3572,-79.6929,3
1634,2190,525900,2,2,40 William Roe Blvd 403,L3Y 1E8,Newmarket,44.0565,-79.4555,1
1635,2193,1295000,2,2,5444 Yonge St 407,M2N 5R6,Willowdale,43.7673,-79.4111,2
1636,2195,3998500,4,5,25 Lascelles Blvd,M5P 1A2,Toronto,43.6966,-79.412,0
1637,2196,1698880,3,3,30 Ordnance St 1511,M6K 3P8,Toronto,43.6383,-79.4301,2
1638,2197,668000,1,1,300 Bloor St 1112,L5A 3R8,Mississauga,43.5883,-79.6091,1
1639,2198,1395000,2,2,265 Poplar Plains Rd 202,M4V 2J1,Toronto,43.6861,-79.4025,2
1640,2199,620000,2,1,14 York St 4609,M5J 0E1,Toronto,43.623,-79.3936,2
1641,2200,766800,2,2,400 Adelaide St 2102,P7A 1A2,Thunder Bay ,48.4601,-89.2035,2
1642,2201,1899000,5,2,782 Lakeshore Rd,N7V 3Z3,Sarnia,42.9998,-82.3926,2
1643,2202,2399900,3,3,6959 Woodlawn Rd,P3E 1X3,Greater Sudbury ,46.2676,-80.9063,3
1644,2203,709000,3,3,9 Grammercy Park,K2C 4E5,Ottawa,45.3679,-75.7381,1
1645,2204,1888888,9,4,220 Gracefield Ave,M6L 1L7,North York ,43.7137,-79.4869,0
1646,2205,3199000,6,6,42 Greenbrook Dr,M6M 2K9,York,43.6934,-79.4857,0
1647,2206,3198000,4,4,108 Wimbleton Rd,M9A 3L8,Etobicoke,43.6662,-79.5282,3
1648,2207,2699000,7,7,6426 Donway Dr,L5V 1B9,Mississauga,43.5972,-79.6931,0
1649,2208,1899000,3,2,1221 Royal York Rd,M9A 3V3,Etobicoke,43.6662,-79.5282,3
1650,2209,2790000,7,5,31 Barrie Terr,L4M 1L3,Barrie,44.4001,-79.6663,3
1651,2211,1780000,4,2,277 Kerrybrook Dr,L4C 4Z3,Richmond Hill ,43.8669,-79.4414,2
1652,2213,1938000,6,5,65 Empire Dr,L4M 7J3,Barrie,44.4001,-79.6663,3
1653,2215,2599000,5,5,235 Carrville Rd,L4C 5A6,Richmond Hill ,43.8669,-79.4414,0
1654,2216,1199000,4,3,78 Ashbury Blvd,L1Z 0E7,Ajax,43.8773,-79.0055,3
1655,2217,3288000,5,5,218 Owen Blvd,M2L 1L3,North York ,43.7547,-79.3764,1
1656,2218,359900,3,2,1580 Ernest Ave 303,N6E 2S3,London,42.9185,-81.2244,1
1657,2219,499000,1,1,349 Rathburn Rd 2001,M9B 2R5,Etobicoke,43.6505,-79.5517,3
1658,2220,819000,3,2,4699 Glen Erin Dr 1110,L5M 4G8,Mississauga,43.5637,-79.7202,1
1659,2221,539000,2,2,101 Subway Cres 512,M9B 1B3,Etobicoke,43.6505,-79.5517,3
1660,2224,449000,2,1,330 Mccowan Rd 1709,M1J 3P4,Scarborough,43.7464,-79.2323,2
1661,2225,629900,1,1,35 Bales Ave 2202,M2N 7L6,Willowdale,43.7673,-79.4111,2
1662,2226,1150000,3,2,18 Beverley St 602,M5T 1X5,Toronto,43.6541,-79.3978,2
1663,2227,1688000,3,3,51 York Mills Rd 314,M2P 2E3,North York ,43.75,-79.3978,1
1664,2228,600000,4,2,305 Olmstead St,K1L 7K3,Ottawa,45.44,-75.663,1
1665,2229,1590000,4,2,58 Swanhurst Blvd,L5N 1G6,Mississauga,43.5924,-79.7611,1
1666,2230,799000,3,2,966 St Clarens Ave,M6E 1C3,York,43.6889,-79.4507,2
1667,2232,799900,4,2,40 Athenia Crt,M1E 5B3,Scarborough,43.7678,-79.1866,2
1668,2233,2998000,3,4,283 Snowdon Ave,M4N 1X2,Toronto,43.7301,-79.3935,2
1669,2235,749900,4,2,150 London St,M6G 2M3,Toronto,43.6683,-79.4205,2
1670,2236,5900000,6,5,14269 Third Line,L6L 4G2,Oakville,43.4032,-79.7186,0
1671,2237,774900,3,3,57 Lyfytt Cres,L4M 5A0,Barrie,44.4001,-79.6663,3
1672,2240,1899000,5,4,34 Pannahill Rd,M3J 0G9,North York ,43.7694,-79.4921,1
1673,2241,9298000,6,9,11 Purling Pl,M3B 1W6,Don Mills ,43.745,-79.359,3
1674,2242,2500000,4,5,23 Dallas Rd,M2R 2N1,Willowdale,43.7786,-79.445,0
1675,2243,1999999,5,3,1032 Davenport Rd,M6G 3Z6,Toronto,43.6683,-79.4205,2
1676,2244,1888888,6,4,625 Davenport Rd,N2V 2C2,Waterloo,43.4764,-80.5842,0
1677,2245,899900,3,3,2313 Mountain Grove Ave,L7P 2J3,Burlington,43.3806,-79.886,3
1678,2246,729900,2,2,251 Manitoba St 319,M8Y 4H5,Etobicoke,43.6325,-79.4939,3
1679,2247,599000,3,2,10 Stonehill Crt 307,M1W 2R5,Scarborough,43.8016,-79.3216,2
1680,2248,625000,2,1,68 Abell St 215,M6J 0A9,Toronto,43.648,-79.4177,2
1681,2250,249900,3,1,230 Lake Dalrymple Rd 17,L0K 1W0,Lake Simcoe ,44.6233,-79.1235,1
1682,2251,3750000,5,4,1372 Kenmuir Ave,L5G 2G6,Mississauga,43.5647,-79.5852,1
1683,2252,2599999,3,5,588 Rapids Lane,L5G 1H9,Mississauga,43.5647,-79.5852,1
1684,2253,1350000,8,5,184 Rosemount Ave,M3L 1A1,Downsview,43.7334,-79.5116,3
1685,2254,999000,5,3,36 Swennen Dr,L6V 4N4,Brampton,43.7059,-79.7626,3
1686,2256,2805990,5,6,6 Menotti Dr,L4E 4W2,Richmond Hill ,43.9394,-79.4349,0
1687,2257,2429990,4,4,12 Menotti Dr,L4E 4W2,Richmond Hill ,43.9394,-79.4349,0
1688,2259,1299999,3,2,59 Regency Sq,M1E 1L8,Scarborough,43.7678,-79.1866,2
1689,2260,1738000,3,1,73 Hocken Ave,M5R 3J3,Toronto,43.6736,-79.4035,2
1690,2261,1230000,2,1,604 Oakwood Ave,M6E 2A2,York,43.6889,-79.4507,2
1691,2262,5900000,5,4,11 Lamport Ave,M4W 1R1,Toronto,43.6827,-79.373,0
1692,2263,3295000,4,4,26 Nanton Ave,M4W 1K2,Toronto,43.6827,-79.373,0
1693,2264,1899000,4,3,338 Willowdale Ave,M2N 3R7,Willowdale,43.7673,-79.4111,2
1694,2265,559990,2,2,32 Duke St 3013,N3T 3V5,Brant,43.131,-80.3254,3
1695,2266,559900,1,1,2450 Old Bronte Rd 517,L6M 4J2,Oakville,43.4464,-79.7593,1
1696,2267,799888,4,3,3043 Finch Ave 2029,M2N 5S2,Willowdale,43.7673,-79.4111,2
1697,2268,599900,2,2,1333 Bloor St 812,L4Y 3H7,Mississauga,43.6028,-79.5929,1
1698,2272,987999,2,2,36 Forest Manor Rd 1003,M2J 1M4,North York ,43.7801,-79.3479,1
1699,2275,680000,2,1,5 Soudan Ave 2109,M4S 2B2,Toronto,43.702,-79.3853,2
1700,2276,2600000,3,3,88 Blue Jays Way 4105,M5V 3H2,Toronto,43.6404,-79.3995,2
1701,2277,761500,2,1,10 Navy Wharf Crt 2010,M5V 3Y7,Toronto,43.6404,-79.3995,2
1702,2278,599900,1,1,458 Richmond St 403,L2V 4N1,St. Catharines ,43.1142,-79.2035,2
1703,2280,669000,3,1,251 Jarvis St 2708,M5B 2L1,Toronto,43.6572,-79.3783,2
1704,2281,745000,2,2,38 Forest Manor Rd 2405,M2J 1M4,North York ,43.7801,-79.3479,1
1705,2282,1999000,3,2,670 Richmond St 201,N6A 3H1,London,42.9976,-81.2563,1
1706,2283,1150000,2,2,208 Niagara St 122,M6J 2L5,Toronto,43.648,-79.4177,2
1707,2284,849000,2,1,80 John St 1411,K1M 2B2,Ottawa,45.4491,-75.6818,1
1708,2285,849900,2,1,859 Eglinton Ave 601,M9R 3V7,Etobicoke,43.6898,-79.5582,3
1709,2288,968000,4,3,9 Chad Pl,N1H 7C7,Guelph,43.5588,-80.3004,3
1710,2289,499900,3,2,60 Fifth Ave,N5R 1R1,St. Thomas ,42.7597,-81.1762,2
1711,2290,1849900,4,2,1372 Rebecca St,L6L 1Y9,Oakville,43.4032,-79.7186,1
1712,2291,1599000,4,3,471 Plains Rd,M4C 2Z1,East York ,43.6913,-79.3116,3
1713,2292,3650000,5,5,101 Government Rd,M8X 2M6,Etobicoke,43.6518,-79.5076,3
1714,2295,2888000,4,4,8 Carm Shier Crt,L3X 2K3,Newmarket,44.0433,-79.4912,1
1715,2298,2399000,5,4,78 Amelia St,M4X 1P7,Toronto,43.6684,-79.3689,0
1716,2299,4289000,5,4,40 Rykert Cres,M4G 2L8,East York ,43.7124,-79.3644,3
1717,2300,1695000,7,4,256 Major St,M5S 1X4,Toronto,43.6629,-79.3987,0
1718,2301,2580000,5,5,348 Greenfield Ave,M2N 3B1,Willowdale,43.7673,-79.4111,0
1719,2302,5198000,5,7,12 Pembury Ave,M4N 3M6,Toronto,43.7301,-79.3935,0
1720,2303,6495000,5,6,68 Dawlish Ave,M4N 2K7,Toronto,43.7301,-79.3935,0
1721,2304,1900000,5,2,52 Mallow Rd,M3B 3K8,Don Mills ,43.745,-79.359,3
1722,2305,2980000,3,3,28 Hillhurst Blvd,M5N 1M2,Toronto,43.7113,-79.4195,2
1723,2306,625000,3,2,160 King St 804,P3C 2V8,Greater Sudbury ,46.5133,-81.0225,3
1724,2307,532000,1,2,150 Main St 1107,L3R 2G9,Markham,43.8479,-79.3288,1
1725,2308,619900,3,2,4640 Kimbermount Ave 607,L5M 6J3,Mississauga,43.5637,-79.7202,1
1726,2309,679000,3,2,8501 Bayview Ave 107,L4B 4V9,Richmond Hill ,43.8582,-79.3985,2
1727,2311,749000,2,2,1750 Bayview Ave 308,M4P 1P8,Toronto,43.7135,-79.3887,2
1728,2312,989000,2,2,330 Richmond St 1803,N7M 1N9,Chatham,42.4238,-82.1183,3
1729,2313,689000,1,1,35 Bastion St 1620,M5V 1A4,Toronto,43.6404,-79.3995,2
1730,2315,721000,1,1,65 Harbour Sq 3307,M5J 2R0,Toronto,43.623,-79.3936,2
1731,2316,799900,2,2,33 Helendale Ave 2711,M4P 2G5,Toronto,43.7135,-79.3887,2
1732,2318,1250000,3,2,12 Yonge St 2802,M5E 1Z9,Toronto,43.6456,-79.3754,2
1733,2319,1158800,2,2,52 Holmes Ave 8,L8S 2G7,Hamilton,43.2606,-79.9161,1
1734,2320,1398000,2,2,449 Walmer Rd 603,M5P 2X9,Toronto,43.6966,-79.412,2
1735,2321,899000,3,2,125 Western Battery Rd 810,M6K 3R9,Toronto,43.6383,-79.4301,2
1736,2322,1495000,3,2,616 Avenue Rd 703,M4V 2K5,Toronto,43.6861,-79.4025,2
1737,2323,859000,2,2,170 Fort York Blvd 2309,M5V 0E7,Toronto,43.6404,-79.3995,2
1738,2324,729900,1,1,85 East Liberty St 516,M6K 3P8,Toronto,43.6383,-79.4301,2
1739,2325,1100000,2,1,1778 Gordon Fitzgerald Lane,K0L 1J0,Peterborough County,44.7767,-77.9687,2
1740,2326,3999999,5,4,117 Balsam Ave,M4E 1L6,Toronto,43.6784,-79.2941,0
1741,2327,1710000,5,3,37 Ravenview Dr,M1E 3Y3,Scarborough,43.7678,-79.1866,0
1742,2328,2899000,10,5,52 Allister Ave,M1M 0E1,Scarborough,43.7247,-79.2312,0
1743,2329,660000,2,2,50 Lakeside Terr 109,L4M 0J2,Barrie,44.4001,-79.6663,3
1744,2332,899900,3,3,12 Shiraz Dr,L6R 0C1,Brampton,43.7592,-79.7605,3
1745,2333,2599900,4,5,35 Kingswood Rd,M4E 1H8,Toronto,43.6784,-79.2941,0
1746,2334,2588000,4,4,3281 Post Rd,M2L 1E4,North York ,43.7547,-79.3764,1
1747,2336,570000,2,1,114 Victoria St 405,K0L 1Y0,Peterborough County,44.7767,-77.9687,2
1748,2337,650000,2,2,2995 Keele St 415,L9W 7P9,Orangeville,43.9702,-80.016,1
1749,2338,589000,3,2,1 Rowntree Rd 115,M9V 5C7,Etobicoke,43.7432,-79.5876,3
1750,2339,1508990,2,2,6 Jackes Ave 310,M4T 1X3,Toronto,43.6899,-79.3853,2
1751,2340,1488990,2,2,6 Jackes Ave 511,M4T 1X3,Toronto,43.6899,-79.3853,2
1752,2341,1198000,5,2,35 Shoreline Dr,L2N 2T1,St. Catharines ,43.1923,-79.2559,2
1753,2342,850000,4,2,140 Elliott St,N1R 2J2,Cambridge,43.3666,-80.2239,3
1754,2343,599900,4,2,970 Princess Ave,N7V 4C5,Sarnia,42.9998,-82.3926,2
1755,2345,899000,6,6,78 Geneva St,L2R 2P3,St. Catharines ,43.1419,-79.2966,0
1756,2347,1299000,6,3,382 West 5th St,L9C 3R9,Hamilton,43.2313,-79.9049,1
1757,2348,2000000,7,6,21000 Admiral Dr,P3E 1X3,Greater Sudbury ,46.2676,-80.9063,3
1758,2349,649000,3,4,60 Royal Field Cres,K2J 4E6,Nepean,45.2691,-75.7518,1
1759,2351,2600000,9,4,8 Thistle Down Blvd,M9V 1A4,Etobicoke,43.7432,-79.5876,3
1760,2352,1750000,4,3,3298 Flagstone Dr,L5M 7T6,Mississauga,43.5637,-79.7202,1
1761,2354,879999,3,3,243 Mary Anne Dr,L4N 3Z2,Barrie,44.3572,-79.6929,3
1762,2355,1399000,4,4,233 Vermont Ave,M6G 1Z4,Toronto,43.6683,-79.4205,0
