,NOC_CNP,NOC_Title,Titre_CNP,PROV,ER_Code_Code_RE,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Wage_Comment_E,Wage_Comment_F
40291,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3550,Hamilton--Niagara Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40292,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3560,London,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40293,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40294,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3580,Stratford--Bruce Peninsula,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40295,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3590,Northeast,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40296,NOC_9447,"Inspectors and graders, textile, fabric, fur and leather products manufacturing","Contrôleurs/contrôleuses et trieurs/trieuses dans la fabrication de produits textiles, de tissus, de fourrure et de cuir",ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40371,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER35,Ontario,29848.0,39520.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40372,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40373,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3515,Kingston--Pembroke,29848.0,39520.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40374,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3520,Muskoka--Kawarthas,29848.0,39520.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40375,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3530,Toronto,29848.0,38064.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40376,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3540,Kitchener--Waterloo--Barrie,29848.0,39520.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40377,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3550,Hamilton--Niagara Peninsula,29848.0,41600.0,53040.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40378,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3560,London,31720.0,39520.0,55307.2,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40379,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3570,Windsor--Sarnia,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40380,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3580,Stratford--Bruce Peninsula,29848.0,39520.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40381,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3590,Northeast,29848.0,39520.0,58240.0,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40382,NOC_9461,"Process control and machine operators, food, beverage and associated products processing","Opérateurs/opératrices de machines et de procédés industriels dans la transformation des aliments, des boissons et des produits connexes",ON,ER3595,Northwest,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40457,NOC_9462,"Industrial butchers and meat cutters, poultry preparers and related workers","Bouchers industriels/bouchères industrielles, dépeceurs-découpeurs/dépeceuses-découpeuses de viande, préparateurs/préparatrices de volaille et personnel assimilé",ON,ER35,Ontario,31200.0,41600.0,48755.200000000004,Labour Force Survey,Enquête sur la population active,2019-2020,11/17/2021,,
40458,NOC_9462,"Industrial butchers and meat cutters, poultry preparers and related workers","Bouchers industriels/bouchères industrielles, dépeceurs-découpeurs/dépeceuses-découpeuses de viande, préparateurs/préparatrices de volaille et personnel assimilé",ON,ER3510,Ottawa,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
40459,NOC_9462,"Industrial butchers and meat cutters, poultry preparers and related workers","Bouchers industriels/bouchères industrielles, dépeceurs-découpeurs/dépeceuses-découpeuses de viande, préparateurs/préparatrices de volaille et personnel assimilé",ON,ER3515,Kingston--Pembroke,,,,,,,11/17/2021,"Due to data limitations, the wage for this occupation cannot be published. Please refer to the wage published for this occupation at the provincial level.","En raison des limites associées aux données, le salaire pour cette profession ne peut être diffusé. Veuillez vous référer au salaire publié au niveau provincial pour cette profession."
